uf;estado;secao;nome_secao;co_pais;co_pais_ison3;destino;periodo;valor_fob
MA;Maranhão;XX;Mercadorias e produtos diversos;043;028;Antígua e Barbuda;P2;20.00
MA;Maranhão;XX;Mercadorias e produtos diversos;069;036;Austrália;P2;1610.00
MA;Maranhão;XX;Mercadorias e produtos diversos;077;044;Bahamas;P1;424.00
MA;Maranhão;XX;Mercadorias e produtos diversos;077;044;Bahamas;P2;4927.00
MA;Maranhão;XX;Mercadorias e produtos diversos;081;050;Bangladesh;P2;2.00
MA;Maranhão;XX;Mercadorias e produtos diversos;083;052;Barbados;P2;54.00
MA;Maranhão;XX;Mercadorias e produtos diversos;087;056;Bélgica;P2;1133.00
MA;Maranhão;XX;Mercadorias e produtos diversos;090;060;Bermudas;P2;692.00
MA;Maranhão;XX;Mercadorias e produtos diversos;137;136;Cayman, Ilhas;P2;125.00
MA;Maranhão;XX;Mercadorias e produtos diversos;145;120;Camarões;P2;1023.00
MA;Maranhão;XX;Mercadorias e produtos diversos;160;156;China;P1;404.00
MA;Maranhão;XX;Mercadorias e produtos diversos;160;156;China;P2;1283.00
MA;Maranhão;XX;Mercadorias e produtos diversos;161;158;Taiwan (Formosa);P2;1.00
MA;Maranhão;XX;Mercadorias e produtos diversos;163;196;Chipre;P1;85.00
MA;Maranhão;XX;Mercadorias e produtos diversos;163;196;Chipre;P2;4000.00
MA;Maranhão;XX;Mercadorias e produtos diversos;190;410;Coreia do Sul;P2;598.00
MA;Maranhão;XX;Mercadorias e produtos diversos;195;191;Croácia;P2;16.00
MA;Maranhão;XX;Mercadorias e produtos diversos;232;208;Dinamarca;P2;1992.00
MA;Maranhão;XX;Mercadorias e produtos diversos;244;784;Emirados Árabes Unidos;P2;26.00
MA;Maranhão;XX;Mercadorias e produtos diversos;245;724;Espanha;P1;562.00
MA;Maranhão;XX;Mercadorias e produtos diversos;249;840;Estados Unidos;P2;2041.00
MA;Maranhão;XX;Mercadorias e produtos diversos;267;608;Filipinas;P1;47.00
MA;Maranhão;XX;Mercadorias e produtos diversos;267;608;Filipinas;P2;301.00
MA;Maranhão;XX;Mercadorias e produtos diversos;281;266;Gabão;P2;970.00
MA;Maranhão;XX;Mercadorias e produtos diversos;293;292;Gibraltar;P2;16.00
MA;Maranhão;XX;Mercadorias e produtos diversos;301;300;Grécia;P1;863.00
MA;Maranhão;XX;Mercadorias e produtos diversos;301;300;Grécia;P2;4489.00
MA;Maranhão;XX;Mercadorias e produtos diversos;309;312;Guadalupe;P1;120358.00
MA;Maranhão;XX;Mercadorias e produtos diversos;351;344;Hong Kong;P1;1728.00
MA;Maranhão;XX;Mercadorias e produtos diversos;351;344;Hong Kong;P2;6821.00
MA;Maranhão;XX;Mercadorias e produtos diversos;359;833;Ilha de Man;P2;421.00
MA;Maranhão;XX;Mercadorias e produtos diversos;361;356;Índia;P2;365.00
MA;Maranhão;XX;Mercadorias e produtos diversos;375;372;Irlanda;P2;148.00
MA;Maranhão;XX;Mercadorias e produtos diversos;399;392;Japão;P1;543.00
MA;Maranhão;XX;Mercadorias e produtos diversos;399;392;Japão;P2;727.00
MA;Maranhão;XX;Mercadorias e produtos diversos;434;430;Libéria;P1;6.00
MA;Maranhão;XX;Mercadorias e produtos diversos;434;430;Libéria;P2;20822.00
MA;Maranhão;XX;Mercadorias e produtos diversos;445;442;Luxemburgo;P2;82.00
MA;Maranhão;XX;Mercadorias e produtos diversos;455;458;Malásia;P2;1352.00
MA;Maranhão;XX;Mercadorias e produtos diversos;467;470;Malta;P1;591.00
MA;Maranhão;XX;Mercadorias e produtos diversos;467;470;Malta;P2;10249.00
MA;Maranhão;XX;Mercadorias e produtos diversos;476;584;Marshall, Ilhas;P1;3910.00
MA;Maranhão;XX;Mercadorias e produtos diversos;476;584;Marshall, Ilhas;P2;23512.00
MA;Maranhão;XX;Mercadorias e produtos diversos;495;492;Mônaco;P2;29.00
MA;Maranhão;XX;Mercadorias e produtos diversos;538;578;Noruega;P1;87.00
MA;Maranhão;XX;Mercadorias e produtos diversos;538;578;Noruega;P2;2565.00
MA;Maranhão;XX;Mercadorias e produtos diversos;551;548;Vanuatu;P2;5.00
MA;Maranhão;XX;Mercadorias e produtos diversos;573;528;Países Baixos (Holanda);P2;416.00
MA;Maranhão;XX;Mercadorias e produtos diversos;580;591;Panamá;P1;268.00
MA;Maranhão;XX;Mercadorias e produtos diversos;580;591;Panamá;P2;18178.00
MA;Maranhão;XX;Mercadorias e produtos diversos;607;620;Portugal;P2;1241.00
MA;Maranhão;XX;Mercadorias e produtos diversos;628;826;Reino Unido;P1;1026.00
MA;Maranhão;XX;Mercadorias e produtos diversos;628;826;Reino Unido;P2;2146.00
MA;Maranhão;XX;Mercadorias e produtos diversos;676;643;Rússia;P2;24.00
MA;Maranhão;XX;Mercadorias e produtos diversos;705;670;São Vicente e Granadinas;P2;41.00
MA;Maranhão;XX;Mercadorias e produtos diversos;741;702;Singapura;P1;65.00
MA;Maranhão;XX;Mercadorias e produtos diversos;741;702;Singapura;P2;3166.00
MA;Maranhão;XX;Mercadorias e produtos diversos;764;752;Suécia;P2;20.00
MA;Maranhão;XX;Mercadorias e produtos diversos;767;756;Suíça;P2;129.00
MA;Maranhão;XX;Mercadorias e produtos diversos;776;764;Tailândia;P2;87.00
MA;Maranhão;XX;Mercadorias e produtos diversos;780;834;Tanzânia;P2;188.00
MA;Maranhão;XX;Mercadorias e produtos diversos;827;792;Turquia;P1;43.00
MA;Maranhão;XX;Mercadorias e produtos diversos;827;792;Turquia;P2;828.00
MA;Maranhão;XXI;Objetos de arte, de coleção e antiguidades;249;840;Estados Unidos;P2;2929.00
MA;Maranhão;XXI;Objetos de arte, de coleção e antiguidades;767;756;Suíça;P2;11377.00
MA;Maranhão;XXII;Transações especiais;023;276;Alemanha;P1;350624.00
MA;Maranhão;XXII;Transações especiais;069;036;Austrália;P1;11580.00
MA;Maranhão;XXII;Transações especiais;077;044;Bahamas;P1;14248.00
MA;Maranhão;XXII;Transações especiais;083;052;Barbados;P1;15941.00
MA;Maranhão;XXII;Transações especiais;087;056;Bélgica;P1;32907.00
MA;Maranhão;XXII;Transações especiais;090;060;Bermudas;P1;4847.00
MA;Maranhão;XXII;Transações especiais;111;100;Bulgária;P1;5225.00
MA;Maranhão;XXII;Transações especiais;149;124;Canadá;P1;49884.00
MA;Maranhão;XXII;Transações especiais;150;831;Canal, Ilhas do (Guernsey);P1;3861.00
MA;Maranhão;XXII;Transações especiais;160;156;China;P1;888096.00
MA;Maranhão;XXII;Transações especiais;161;158;Taiwan (Formosa);P1;28667.00
MA;Maranhão;XXII;Transações especiais;163;196;Chipre;P1;88023.00
MA;Maranhão;XXII;Transações especiais;169;170;Colômbia;P1;12853.00
MA;Maranhão;XXII;Transações especiais;190;410;Coreia do Sul;P1;965901.00
MA;Maranhão;XXII;Transações especiais;195;191;Croácia;P1;1381.00
MA;Maranhão;XXII;Transações especiais;232;208;Dinamarca;P1;225140.00
MA;Maranhão;XXII;Transações especiais;240;818;Egito;P1;1505.00
MA;Maranhão;XXII;Transações especiais;244;784;Emirados Árabes Unidos;P1;18523.00
MA;Maranhão;XXII;Transações especiais;245;724;Espanha;P1;3690.00
MA;Maranhão;XXII;Transações especiais;249;840;Estados Unidos;P1;113131.00
MA;Maranhão;XXII;Transações especiais;267;608;Filipinas;P1;100240.00
MA;Maranhão;XXII;Transações especiais;275;250;França;P1;5162.00
MA;Maranhão;XXII;Transações especiais;301;300;Grécia;P1;648275.00
MA;Maranhão;XXII;Transações especiais;345;340;Honduras;P1;1368.00
MA;Maranhão;XXII;Transações especiais;351;344;Hong Kong;P1;232508.00
MA;Maranhão;XXII;Transações especiais;361;356;Índia;P1;539603.00
MA;Maranhão;XXII;Transações especiais;386;380;Itália;P1;26819.00
MA;Maranhão;XXII;Transações especiais;399;392;Japão;P1;1105008.00
MA;Maranhão;XXII;Transações especiais;431;422;Líbano;P1;132075.00
MA;Maranhão;XXII;Transações especiais;434;430;Libéria;P1;36588.00
MA;Maranhão;XXII;Transações especiais;438;434;Líbia;P1;8102.00
MA;Maranhão;XXII;Transações especiais;455;458;Malásia;P1;41169.00
MA;Maranhão;XXII;Transações especiais;467;470;Malta;P1;9608.00
MA;Maranhão;XXII;Transações especiais;476;584;Marshall, Ilhas;P1;61227.00
MA;Maranhão;XXII;Transações especiais;495;492;Mônaco;P1;58256.00
MA;Maranhão;XXII;Transações especiais;498;499;Montenegro;P1;10164.00
MA;Maranhão;XXII;Transações especiais;538;578;Noruega;P1;59783.00
MA;Maranhão;XXII;Transações especiais;573;528;Países Baixos (Holanda);P1;1329.00
MA;Maranhão;XXII;Transações especiais;580;591;Panamá;P1;74290.00
MA;Maranhão;XXII;Transações especiais;603;616;Polônia;P1;36376.00
MA;Maranhão;XXII;Transações especiais;607;620;Portugal;P1;4167.00
MA;Maranhão;XXII;Transações especiais;628;826;Reino Unido;P1;163737.00
MA;Maranhão;XXII;Transações especiais;676;643;Rússia;P1;5963.00
MA;Maranhão;XXII;Transações especiais;737;688;Sérvia;P1;914.00
MA;Maranhão;XXII;Transações especiais;741;702;Singapura;P1;660899.00
MA;Maranhão;XXII;Transações especiais;764;752;Suécia;P1;4248.00
MA;Maranhão;XXII;Transações especiais;767;756;Suíça;P1;25244.00
MA;Maranhão;XXII;Transações especiais;776;764;Tailândia;P1;8582.00
MA;Maranhão;XXII;Transações especiais;827;792;Turquia;P1;38737.00
MA;Maranhão;XXII;Transações especiais;850;862;Venezuela;P1;122001.00
MA;Maranhão;XXII;Transações especiais;858;704;Vietnã;P1;1111.00
MA;Maranhão;XXII;Transações especiais;990;898;Provisão de Navios e Aeronaves;P1;92068119.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;023;276;Alemanha;P1;3.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;040;024;Angola;P1;20250.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;040;024;Angola;P2;395583.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;063;032;Argentina;P2;445136.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;069;036;Austrália;P2;682855.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;093;104;Mianmar;P1;66978.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;141;116;Camboja;P2;89591.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;154;634;Catar;P1;1.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;160;156;China;P1;1009211.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;160;156;China;P2;3049069.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;161;158;Taiwan (Formosa);P1;140330.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;161;158;Taiwan (Formosa);P2;1295722.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;244;784;Emirados Árabes Unidos;P2;280939.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;249;840;Estados Unidos;P1;510649.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;249;840;Estados Unidos;P2;2800026.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;281;266;Gabão;P2;23378.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;329;324;Guiné;P2;177700.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;341;332;Haiti;P1;159379.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;341;332;Haiti;P2;1350610.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;351;344;Hong Kong;P1;3466085.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;351;344;Hong Kong;P2;3837811.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;399;392;Japão;P1;360963.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;399;392;Japão;P2;669386.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;434;430;Libéria;P1;19798.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;434;430;Libéria;P2;603543.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;455;458;Malásia;P2;108795.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;505;508;Moçambique;P1;45719.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;735;694;Serra Leoa;P1;10530.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;735;694;Serra Leoa;P2;73912.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;741;702;Singapura;P2;210631.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;756;710;África do Sul;P2;38557.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;767;756;Suíça;P2;9.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;770;740;Suriname;P1;175413.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;770;740;Suriname;P2;103607.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;776;764;Tailândia;P1;7184.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;776;764;Tailândia;P2;17494.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;845;858;Uruguai;P2;52489.00
PB;Paraíba;I;Animais vivos e produtos do reino animal;858;704;Vietnã;P2;416018.00
PB;Paraíba;II;Produtos do reino vegetal;017;008;Albânia;P1;1692.00
PB;Paraíba;II;Produtos do reino vegetal;023;276;Alemanha;P1;7515142.00
PB;Paraíba;II;Produtos do reino vegetal;023;276;Alemanha;P2;1924254.00
PB;Paraíba;II;Produtos do reino vegetal;040;024;Angola;P2;3785.00
PB;Paraíba;II;Produtos do reino vegetal;063;032;Argentina;P1;458773.00
PB;Paraíba;II;Produtos do reino vegetal;063;032;Argentina;P2;512267.00
PB;Paraíba;II;Produtos do reino vegetal;087;056;Bélgica;P1;112351.00
PB;Paraíba;II;Produtos do reino vegetal;087;056;Bélgica;P2;28080.00
PB;Paraíba;II;Produtos do reino vegetal;097;068;Bolívia;P1;23750.00
PB;Paraíba;II;Produtos do reino vegetal;149;124;Canadá;P1;11446.00
PB;Paraíba;II;Produtos do reino vegetal;149;124;Canadá;P2;11724.00
PB;Paraíba;II;Produtos do reino vegetal;158;152;Chile;P1;52874.00
PB;Paraíba;II;Produtos do reino vegetal;158;152;Chile;P2;1677.00
PB;Paraíba;II;Produtos do reino vegetal;160;156;China;P1;19955398.00
PB;Paraíba;II;Produtos do reino vegetal;161;158;Taiwan (Formosa);P2;91250.00
PB;Paraíba;II;Produtos do reino vegetal;169;170;Colômbia;P1;166150.00
PB;Paraíba;II;Produtos do reino vegetal;169;170;Colômbia;P2;207211.00
PB;Paraíba;II;Produtos do reino vegetal;196;188;Costa Rica;P2;14686.00
PB;Paraíba;II;Produtos do reino vegetal;232;208;Dinamarca;P2;200043.00
PB;Paraíba;II;Produtos do reino vegetal;239;218;Equador;P2;52470.00
PB;Paraíba;II;Produtos do reino vegetal;244;784;Emirados Árabes Unidos;P2;27058.00
PB;Paraíba;II;Produtos do reino vegetal;245;724;Espanha;P1;6390898.00
PB;Paraíba;II;Produtos do reino vegetal;245;724;Espanha;P2;5198485.00
PB;Paraíba;II;Produtos do reino vegetal;249;840;Estados Unidos;P1;7233.00
PB;Paraíba;II;Produtos do reino vegetal;249;840;Estados Unidos;P2;78441.00
PB;Paraíba;II;Produtos do reino vegetal;275;250;França;P1;500574.00
PB;Paraíba;II;Produtos do reino vegetal;275;250;França;P2;945822.00
PB;Paraíba;II;Produtos do reino vegetal;317;320;Guatemala;P2;1709644.00
PB;Paraíba;II;Produtos do reino vegetal;365;360;Indonésia;P1;1648576.00
PB;Paraíba;II;Produtos do reino vegetal;386;380;Itália;P1;3309897.00
PB;Paraíba;II;Produtos do reino vegetal;386;380;Itália;P2;3505008.00
PB;Paraíba;II;Produtos do reino vegetal;399;392;Japão;P1;1448018.00
PB;Paraíba;II;Produtos do reino vegetal;399;392;Japão;P2;318358.00
PB;Paraíba;II;Produtos do reino vegetal;445;442;Luxemburgo;P1;6894.00
PB;Paraíba;II;Produtos do reino vegetal;445;442;Luxemburgo;P2;234272.00
PB;Paraíba;II;Produtos do reino vegetal;474;504;Marrocos;P2;99110.00
PB;Paraíba;II;Produtos do reino vegetal;493;484;México;P1;2706920.00
PB;Paraíba;II;Produtos do reino vegetal;493;484;México;P2;85.00
PB;Paraíba;II;Produtos do reino vegetal;573;528;Países Baixos (Holanda);P1;7468849.00
PB;Paraíba;II;Produtos do reino vegetal;573;528;Países Baixos (Holanda);P2;6517773.00
